time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,4.69433209611,-4.05536842484,19.5517504567,5.96204825933,5.83795147921,0.0,5.27725977929,-4.29674991406,4.20754687613,-0.147705104829,-0.263699702308,0.0,460.4669308008832,461.26123809941674,462.3632035393049,461.99615146630737
3.1200000000000023,5.01760735153,-4.31803237223,19.8000884138,5.95364971403,5.82195809326,0.0,5.49937530905,-4.4591427287,4.06921162958,-0.127825765481,-0.272972235963,0.0,433.6511113300095,432.7974057146215,432.4727314362957,434.12533729644264
3.1800000000000024,5.3557786252,-4.59143452309,20.0425470505,5.94566024208,5.80526706446,0.0,5.77372284388,-4.65449295631,4.01082398323,-0.146812163136,-0.291410656625,0.0,466.2362005467621,464.7178365299031,466.9966241356785,465.4971740173502
3.2400000000000024,5.71024424834,-4.8764067741,20.2805375364,5.93690757604,5.78799007769,0.0,6.04253176353,-4.84486516749,3.92030972079,-0.144073674273,-0.281811714792,0.0,459.55687190116845,460.2361244933427,458.0714813788186,458.2700475879638
3.3000000000000025,6.07853128833,-5.17132356859,20.5084866881,5.92797732747,5.77104322224,0.0,6.23450454276,-4.98619346042,3.67730077708,-0.160637688066,-0.283747426024,0.0,403.74314419213607,403.47867434777754,404.5318551374318,403.01345419271723
3.3600000000000025,6.46078248769,-5.47623396829,20.7254907461,5.91803154904,5.75393451937,0.0,6.50778624251,-5.17780907218,3.55428026557,-0.17872214481,-0.288090368924,0.0,455.39313701298363,454.96508628634024,453.8041391222076,452.3236947004563
3.4200000000000026,6.8583910717,-5.79200616692,20.9328979085,5.90743704847,5.73700866305,0.0,6.74644009019,-5.3483770782,3.35787402983,-0.172599225341,-0.272233227433,0.0,429.99352090154355,431.25145556804165,429.4712430912962,429.9591985523179
3.4800000000000026,7.26933228064,-6.11743778526,21.1265619653,5.89785346124,5.72087810021,0.0,6.95221467733,-5.49986487377,3.09670846705,-0.141875199497,-0.262815360996,0.0,406.83169642663177,407.594127088322,404.71916905956016,407.4483276997232
3.5400000000000027,7.69435205749,-6.4530197257,21.3067332792,5.88924352899,5.70460222702,0.0,7.21549817016,-5.68650617438,2.90742460528,-0.146957425918,-0.299042839574,0.0,441.48792054905357,438.409982706526,439.89240228256534,439.4517181109233
3.6000000000000028,8.13623026965,-6.80043148958,21.4765873341,5.88012111845,5.68633288549,0.0,7.51412416881,-5.89403547525,2.75218878891,-0.16486194842,-0.31850308633,0.0,458.953685112867,457.3137056479387,459.1767470292362,457.73237036111664
